Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Cell_Type,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Test,Test_Indicator,Concentration (ug/ml),No_of_Cells (cells/well),Time (hr),Cell_Viability (%)
ZnO,I,Rod,None,Sol-Gel Method,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,5,10000,48,93.245
ZnO,I,Rod,None,Sol-Gel Method,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,10,10000,48,60.908
ZnO,I,Rod,None,Sol-Gel Method,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,25,10000,48,47.841
ZnO,I,Rod,None,Sol-Gel Method,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,50,10000,48,37.874
ZnO,I,Rod,None,Sol-Gel Method,Negative,A549,Lung,Epithelial,Adult,L,MTT,TetrazoliumSalt,100,10000,48,26.91
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,MTS,TetrazoliumSalt,5,10000,24,101.65
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,MTS,TetrazoliumSalt,10,10000,24,82.234
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,MTS,TetrazoliumSalt,25,10000,24,71.827
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,MTS,TetrazoliumSalt,50,10000,24,59.518
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,MTS,TetrazoliumSalt,100,10000,24,39.848
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,NRU,NeutralRed,5,10000,24,97.387
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,NRU,NeutralRed,10,10000,24,95.873
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,NRU,NeutralRed,25,10000,24,92.71
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,NRU,NeutralRed,50,10000,24,85.282
NiO,I,Sphere,None,Commercial,Positive,HepG2,Liver,Epithelial,Adult,L,NRU,NeutralRed,100,10000,24,81.568
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,MTT,TetrazoliumSalt,1,10000,24,94.911
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,MTT,TetrazoliumSalt,2,10000,24,80.407
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,MTT,TetrazoliumSalt,5,10000,24,79.262
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,MTT,TetrazoliumSalt,10,10000,24,58.779
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,MTT,TetrazoliumSalt,25,10000,24,43.13
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,MTT,TetrazoliumSalt,50,10000,24,20.229
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,MTT,TetrazoliumSalt,100,10000,24,11.196
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,1,10000,24,93.13
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,2,10000,24,75.064
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,5,10000,24,70.483
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,10,10000,24,48.219
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,25,10000,24,33.461
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,50,10000,24,16.031
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,100,10000,24,8.7786
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,NRU,NeutralRed,1,10000,24,98.588
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,NRU,NeutralRed,2,10000,24,84.339
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,NRU,NeutralRed,5,10000,24,69.576
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,NRU,NeutralRed,10,10000,24,53.017
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,NRU,NeutralRed,25,10000,24,38.768
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,NRU,NeutralRed,50,10000,24,25.546
NiO,I,Sphere,None,Commercial,,HEp-2,Cervix,Epithelial,Adult,L,NRU,NeutralRed,100,10000,24,15.661
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,1,10000,24,94.095
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,2,10000,24,77.535
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,5,10000,24,58.28
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,10,10000,24,44.673
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,25,10000,24,33.761
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,50,10000,24,20.796
NiO,I,Sphere,None,Commercial,,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,100,10000,24,13.992
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,0.5,5000,24,109.73
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,1,5000,24,103.7
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,5,5000,24,97.86
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,20,5000,24,84.241
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,30,5000,24,56.42
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,40,5000,24,19.844
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,50,5000,24,4.2802
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,100,5000,24,3.3074
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,0.5,5000,48,104.67
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,1,5000,48,101.36
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,5,5000,48,65.564
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,20,5000,48,27.821
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,30,5000,48,2.9183
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,40,5000,48,2.5292
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,50,5000,48,1.1673
CuO,I,Sphere,None,Commercial,Negative,A549,Lung,Epithelial,Adult,L,CCK-8,TetrazoliumSalt,100,5000,48,0.7782
PLGA,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,HeLa,Cervix,Epithelial,Adult,L,WST-1,TetrazoliumSalt,1,,48,84.91
PLGA,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,HeLa,Cervix,Epithelial,Adult,L,WST-1,TetrazoliumSalt,10,,48,93.919
PLGA,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,HeLa,Cervix,Epithelial,Adult,L,WST-1,TetrazoliumSalt,100,,48,90.766
PLGA,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,Caco-2,Colon,Epithelial,Adult,L,WST-1,TetrazoliumSalt,1,,48,115.77
PLGA,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,Caco-2,Colon,Epithelial,Adult,L,WST-1,TetrazoliumSalt,10,,48,115.32
PLGA,O,Sphere,None,Emulsion-Solvent Evaporation ,Negative,Caco-2,Colon,Epithelial,Adult,L,WST-1,TetrazoliumSalt,100,,48,98.649
Polystyrene,O,Sphere,None,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,500000,24,92.801
Polystyrene,O,Sphere,None,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,500000,24,84.038
Polystyrene,O,Sphere,None,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,500000,24,82.16
Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,500000,24,96.088
Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,500000,24,93.74
Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,500000,24,95.462
Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,500000,24,89.984
Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,500000,24,67.136
Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,500000,24,41.315
Polystyrene,O,Sphere,None,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,10,200000,24,99.368
Polystyrene,O,Sphere,None,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,25,200000,24,99.368
Polystyrene,O,Sphere,None,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,50,200000,24,98.262
Polystyrene,O,Sphere,None,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,100,200000,24,96.524
Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,10,200000,24,99.368
Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,25,200000,24,99.368
Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,50,200000,24,95.893
Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,100,200000,24,96.998
Polystyrene,O,Sphere,NH2,Commercial,Positive,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,10,200000,24,91.153
Polystyrene,O,Sphere,NH2,Commercial,Positive,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,25,200000,24,79.147
Polystyrene,O,Sphere,NH2,Commercial,Positive,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,50,200000,24,47.709
Polystyrene,O,Sphere,NH2,Commercial,Positive,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,100,200000,24,38.073
Polystyrene,O,Sphere,None,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,100000,24,103.99
Polystyrene,O,Sphere,None,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,25,100000,24,99.201
Polystyrene,O,Sphere,None,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,100000,24,101.6
Polystyrene,O,Sphere,None,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,100000,24,100.96
Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,100000,24,94.089
Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,25,100000,24,93.45
Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,100000,24,90.735
Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,100000,24,94.569
Polystyrene,O,Sphere,NH2,Commercial,Positive,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,100000,24,83.706
Polystyrene,O,Sphere,NH2,Commercial,Positive,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,25,100000,24,79.393
Polystyrene,O,Sphere,NH2,Commercial,Positive,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,100000,24,71.246
Polystyrene,O,Sphere,NH2,Commercial,Positive,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,100000,24,39.617
Polystyrene,O,Sphere,None,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,500000,24,92.894
Polystyrene,O,Sphere,None,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,500000,24,92.201
Polystyrene,O,Sphere,None,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,500000,24,87.695
Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,500000,24,100.87
Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,500000,24,91.161
Polystyrene,O,Sphere,COOH,Commercial,Negative,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,500000,24,87.868
Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,500000,24,103.64
Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,500000,24,98.787
Polystyrene,O,Sphere,NH2,Commercial,Positive,TT1,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,500000,24,86.828
Polystyrene,O,Sphere,None,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,10,200000,24,100.52
Polystyrene,O,Sphere,None,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,25,200000,24,100.69
Polystyrene,O,Sphere,None,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,50,200000,24,100
Polystyrene,O,Sphere,None,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,100,200000,24,96.014
Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,10,200000,24,100
Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,25,200000,24,97.747
Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,50,200000,24,97.054
Polystyrene,O,Sphere,COOH,Commercial,Negative,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,100,200000,24,95.321
Polystyrene,O,Sphere,NH2,Commercial,Positive,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,10,200000,24,97.054
Polystyrene,O,Sphere,NH2,Commercial,Positive,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,25,200000,24,90.815
Polystyrene,O,Sphere,NH2,Commercial,Positive,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,50,200000,24,77.643
Polystyrene,O,Sphere,NH2,Commercial,Positive,Macrophages,Lung,Macrophage,Adult,P,MTT,TetrazoliumSalt,100,200000,24,45.407
Polystyrene,O,Sphere,None,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,100000,24,98.472
Polystyrene,O,Sphere,None,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,25,100000,24,95.586
Polystyrene,O,Sphere,None,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,100000,24,97.284
Polystyrene,O,Sphere,None,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,100000,24,109
Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,100000,24,85.908
Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,25,100000,24,92.19
Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,100000,24,101.7
Polystyrene,O,Sphere,COOH,Commercial,Negative,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,100000,24,100.51
Polystyrene,O,Sphere,NH2,Commercial,Positive,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,10,100000,24,94.567
Polystyrene,O,Sphere,NH2,Commercial,Positive,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,25,100000,24,91.002
Polystyrene,O,Sphere,NH2,Commercial,Positive,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,50,100000,24,67.402
Polystyrene,O,Sphere,NH2,Commercial,Positive,AT2,Lung,Epithelial,Adult,P,MTT,TetrazoliumSalt,100,100000,24,54.16
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,0.5,,24,102.52
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,5,,24,87.815
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,10,,24,79.503
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,25,,24,73.748
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,50,,24,39.645
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,75,,24,14.494
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,100,,24,14.92
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,0.5,,48,102.52
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,5,,48,96.128
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,10,,48,85.258
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,25,,48,73.108
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,50,,48,35.169
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,75,,48,6.1812
Ag,I,Sphere,Citrate,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,100,,48,7.8863
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,0.5,,24,107.48
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,5,,24,100.62
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,10,,24,101.25
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,25,,24,97.921
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,50,,24,99.792
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,75,,24,111.64
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,100,,24,112.06
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,0.5,,48,107.48
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,5,,48,85.031
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,10,,48,85.031
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,25,,48,71.726
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,50,,48,69.231
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,75,,48,65.073
Ag,I,Sphere,PEG,Commercial,Negative,HaCat,Skin,Keratinocyte,Adult,L,MTT,TetrazoliumSalt,100,,48,66.528
Cu,I,Sphere,AscorbicAcid,Chemical Reduction,Negative,HGF,Gingiva,Fibroblast,Adult,P,MTT,TetrazoliumSalt,7.8125,10000,24,75.638
Cu,I,Sphere,AscorbicAcid,Chemical Reduction,Negative,HGF,Gingiva,Fibroblast,Adult,P,MTT,TetrazoliumSalt,15.625,10000,24,70.281
Cu,I,Sphere,AscorbicAcid,Chemical Reduction,Negative,HGF,Gingiva,Fibroblast,Adult,P,MTT,TetrazoliumSalt,31.25,10000,24,73.852
Cu,I,Sphere,AscorbicAcid,Chemical Reduction,Negative,HGF,Gingiva,Fibroblast,Adult,P,MTT,TetrazoliumSalt,62.5,10000,24,73.214
Cu,I,Sphere,AscorbicAcid,Chemical Reduction,Negative,HGF,Gingiva,Fibroblast,Adult,P,MTT,TetrazoliumSalt,125,10000,24,68.75
Cu,I,Sphere,AscorbicAcid,Chemical Reduction,Negative,HGF,Gingiva,Fibroblast,Adult,P,MTT,TetrazoliumSalt,250,10000,24,24.49
Cu,I,Sphere,AscorbicAcid,Chemical Reduction,Negative,HGF,Gingiva,Fibroblast,Adult,P,MTT,TetrazoliumSalt,500,10000,24,23.852
Cu,I,Sphere,AscorbicAcid,Chemical Reduction,Negative,HGF,Gingiva,Fibroblast,Adult,P,MTT,TetrazoliumSalt,1000,10000,24,32.398
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,1.56,,24,98.236
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,3.12,,24,98.236
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,6.25,,24,96.649
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,12.5,,24,95.414
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,25,,24,95.414
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,50,,24,98.236
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,100,,24,96.12
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,200,,24,89.065
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,400,,24,79.365
CeO2,I,Sphere,None,Biosynthesis,,HT29,Colon,Epithelial,Adult,L,MTT,TetrazoliumSalt,800,,24,77.601
CeO2,I,Cubic,None,Commercial,Negative,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,25,30000,24,102.01
CeO2,I,Cubic,None,Commercial,Negative,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,50,30000,24,104.01
CeO2,I,Cubic,None,Commercial,Negative,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,100,30000,24,104.01
CeO2,I,Cubic,None,Commercial,Negative,MCF-7,Breast,Epithelial,Adult,L,MTT,TetrazoliumSalt,200,30000,24,106.02
CeO2,I,Cubic,None,Commercial,Negative,HT-1080,Connective Tissue,Epithelial,Adult,L,MTT,TetrazoliumSalt,25,30000,24,102.01
CeO2,I,Cubic,None,Commercial,Negative,HT-1080,Connective Tissue,Epithelial,Adult,L,MTT,TetrazoliumSalt,50,30000,24,98.997
CeO2,I,Cubic,None,Commercial,Negative,HT-1080,Connective Tissue,Epithelial,Adult,L,MTT,TetrazoliumSalt,100,30000,24,106.02
CeO2,I,Cubic,None,Commercial,Negative,HT-1080,Connective Tissue,Epithelial,Adult,L,MTT,TetrazoliumSalt,200,30000,24,107.02
CeO2,I,Cubic,None,Commercial,Negative,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,25,30000,24,100
CeO2,I,Cubic,None,Commercial,Negative,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,50,30000,24,104.05
CeO2,I,Cubic,None,Commercial,Negative,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,100,30000,24,116.04
CeO2,I,Cubic,None,Commercial,Negative,MCF-7,Breast,Epithelial,Adult,L,NRU,NeutralRed,200,30000,24,112
CeO2,I,Cubic,None,Commercial,Negative,HT-1080,Connective Tissue,Epithelial,Adult,L,NRU,NeutralRed,25,30000,24,105.14
CeO2,I,Cubic,None,Commercial,Negative,HT-1080,Connective Tissue,Epithelial,Adult,L,NRU,NeutralRed,50,30000,24,107.94
CeO2,I,Cubic,None,Commercial,Negative,HT-1080,Connective Tissue,Epithelial,Adult,L,NRU,NeutralRed,100,30000,24,114.95
CeO2,I,Cubic,None,Commercial,Negative,HT-1080,Connective Tissue,Epithelial,Adult,L,NRU,NeutralRed,200,30000,24,111.06
Bi2O3,I,Sphere,None,Commercial,,HepG2,Liver,Epithelial,Adult,L,MTT,TetrazoliumSalt,1,,24,81.774
